Orientation Sensor Raw Data Test

Current Temperature: 25 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
accelerometer_x	accelerometer_y	accelerometer_z	magnetometer_x	magnetometer_y	magnetometer_z	euler_x	euler_y	euler_z	linearAcceleration_x	linearAcceleration_y	linearAcceleration_z	gravity_x	gravity_y	gravity_z	quaternion_w	quaternion_y	quaternion_x	quaternion_z	calibration_system	calibration_gyro	calibration_accel	calibration_mag
-39.23	-39.22	-6.91	18.19	2.38	15.06	268.63	-14.88	112.69	-36.71	-30.48	-4.67	-2.51	-8.74	-3.66	0.5105	-0.5335	-0.5266	0.4213	2	0	1	3
12.60	11.83	-39.22	16.37	-7.00	-15.19	273.88	31.00	-11.13	13.44	20.72	-47.46	5.05	1.62	8.24	0.7590	-0.0729	0.3804	0.5233	2	0	1	3
15.16	-9.52	-38.60	-2.00	3.06	-22.37	24.69	27.44	-21.06	10.64	-12.65	-46.72	4.52	3.13	8.11	0.9399	-0.3195	0.0128	-0.1195	2	0	1	3
-1.71	-19.79	-21.64	-0.88	20.87	8.19	350.94	27.62	92.56	-29.89	-30.55	-13.67	4.55	-8.67	-0.39	0.6302	-0.2422	-0.7255	0.1335	2	0	1	3
11.52	-8.20	-39.22	12.06	15.69	8.88	281.75	44.25	-5.75	4.67	-8.91	-46.20	7.80	0.88	5.87	0.6154	-0.3611	0.4244	0.5575	1	0	1	3
-39.23	39.22	-18.73	-14.38	-14.75	-8.50	27.75	-13.75	-109.50	-36.89	30.24	-30.59	-2.33	8.97	-3.18	0.7669	-0.1324	0.6060	-0.1647	0	0	1	3
7.85	-24.46	-27.43	-12.19	17.69	6.75	35.56	44.00	65.62	-6.78	-12.17	-30.39	6.81	-6.42	2.90	0.7283	-0.2280	-0.6210	-0.1790	0	0	1	3
14.12	-19.22	-39.22	7.56	12.19	18.00	347.25	14.50	54.88	19.81	-18.15	-47.00	2.07	-5.60	7.77	0.9354	-0.1631	0.0768	0.3040	0	0	1	3
-39.23	39.22	-11.85	-6.06	-10.06	-18.00	22.94	-0.94	-89.31	-39.06	29.41	-11.96	-0.17	9.80	0.11	0.7023	-0.1648	0.6342	-0.2780	0	0	1	3
-39.23	-39.22	-39.22	-12.19	12.56	-13.38	0.56	13.75	33.56	-41.56	-33.95	-47.16	2.33	-5.27	7.93	0.9319	-0.1519	-0.3159	0.0925	0	0	1	3
-3.59	39.22	-39.20	4.69	14.06	-18.37	354.31	18.19	-18.50	-5.89	36.26	-48.05	3.06	2.96	8.83	0.9481	-0.1974	0.2457	-0.0411	0	0	1	3
-14.36	38.44	-14.84	-10.00	-3.88	-19.06	57.81	-3.88	-54.44	-5.83	25.65	-23.06	-0.79	7.77	5.92	0.8071	-0.1419	0.3612	-0.4451	0	0	1	3
-31.16	-39.22	-39.22	-8.88	14.50	-14.56	10.88	20.62	21.31	-38.34	-34.87	-47.32	3.40	-4.35	8.09	0.9108	-0.1862	-0.3535	0.1038	0	0	1	3
-21.59	-20.09	11.67	17.75	17.69	-2.75	292.50	-9.44	47.00	-19.98	-13.01	5.08	-1.61	-7.07	6.59	0.8273	-0.0875	-0.2904	0.4728	0	0	1	3
-39.23	39.22	-39.22	8.00	8.69	-20.37	4.56	17.25	-49.56	-42.15	32.09	-45.29	2.91	7.12	6.07	0.8533	-0.2107	0.4418	-0.1799	0	0	1	3
6.12	-19.01	-31.03	-8.75	-5.38	-20.00	43.25	2.44	-33.94	5.87	-32.60	-43.81	0.70	5.00	8.40	0.9301	-0.1270	0.1625	-0.3038	0	0	1	3
-39.23	-39.22	-39.22	2.75	23.50	-2.50	316.69	1.88	60.88	-39.56	-30.65	-43.99	0.32	-8.56	4.76	0.7874	-0.1746	-0.4095	0.4263	0	0	1	3
18.12	39.22	-39.22	17.06	13.38	-8.19	331.81	18.50	-14.25	1.48	35.70	-47.60	3.68	3.51	8.38	0.8914	-0.1689	0.4203	0.0137	0	0	1	3
-0.08	12.08	-10.90	-9.19	-7.56	-19.19	60.00	-8.94	-47.75	13.37	-2.93	-32.25	-1.52	7.17	6.50	0.8341	-0.1047	0.3380	-0.4232	0	0	1	3
-39.23	-39.22	-39.22	-11.00	11.56	-15.50	346.00	8.88	53.81	-40.75	-31.40	-44.94	1.51	-7.82	5.72	0.8994	-0.1512	-0.3060	0.2731	0	0	1	3
-39.23	39.22	-39.22	7.75	14.06	-17.69	8.13	13.56	-57.06	-41.51	31.21	-44.40	2.30	8.00	5.17	0.7902	-0.1676	0.5440	-0.2269	0	0	1	3
21.47	-38.76	-39.22	-8.50	-0.69	-20.37	43.44	8.00	-25.44	20.10	-42.93	-47.99	1.37	4.17	8.76	0.9575	-0.1238	-0.0211	-0.2595	0	0	1	3
12.51	8.31	-39.22	4.88	21.56	-5.50	342.88	6.63	0.31	21.42	11.86	-48.69	1.13	-0.06	9.74	0.9883	-0.0756	0.0867	0.0996	0	0	1	3
-33.74	39.22	-39.22	-7.06	-1.37	-21.50	63.63	-14.75	-53.50	-23.37	31.04	-38.93	-2.49	7.62	5.63	0.7808	-0.0760	0.3989	-0.4748	0	0	1	3
-39.23	-39.22	-39.22	-11.00	11.56	-16.19	352.38	7.19	47.13	-40.46	-32.09	-45.83	1.22	-7.13	6.61	0.9000	-0.1526	-0.3624	0.1882	0	0	1	3
22.47	39.22	-39.22	6.56	12.56	-20.00	352.19	23.69	-33.19	-26.92	33.02	-45.83	3.78	6.17	6.60	0.8109	-0.1400	0.5405	-0.1753	0	0	1	3
22.88	-19.86	-39.22	-7.06	-6.75	-20.37	55.75	-11.38	-35.69	24.82	-25.47	-47.03	-1.47	5.32	8.10	0.9080	-0.0842	0.1708	-0.3732	0	0	1	3
-38.77	-38.06	-27.66	3.38	22.37	-5.19	336.94	7.44	13.75	-24.60	-6.83	-38.19	1.15	-1.48	9.62	0.9886	-0.0396	0.0299	0.1424	0	0	1	3
-39.23	39.22	-39.22	-3.75	2.88	-22.69	67.00	-18.94	-79.19	-36.04	30.10	-40.95	-3.18	9.11	1.73	0.6608	-0.0964	0.5181	-0.5344	0	0	1	3
14.63	-39.22	-39.22	-10.25	-2.50	-20.00	38.19	15.25	9.38	-12.43	-37.67	-48.55	2.58	-1.54	9.33	0.9147	-0.0608	-0.3909	-0.0820	0	0	1	3
-31.74	-22.50	-39.22	16.37	11.69	10.88	266.75	-18.69	47.81	-17.66	17.71	-46.51	-3.64	-5.46	7.28	0.5748	-0.0545	-0.2801	0.7669	0	0	1	3
-14.74	39.22	-39.22	21.50	6.50	-11.00	312.13	9.31	-13.31	-37.07	36.98	-48.64	1.58	2.23	9.41	0.9357	-0.0300	0.2923	0.1953	0	0	1	3
-39.23	39.22	-21.11	-8.88	-10.75	-19.75	79.25	-22.37	-65.75	-35.49	30.95	-24.83	-3.73	8.26	3.71	0.5717	-0.1147	0.5514	-0.5967	0	0	1	3
22.62	-3.44	-17.82	-1.69	-15.75	-15.88	104.25	-33.31	-46.13	28.01	-9.35	-23.50	-5.38	5.90	5.67	0.6395	-0.0325	0.3807	-0.6671	1	0	1	3
2.90	-19.28	-39.22	-14.19	14.19	-11.75	31.94	25.19	44.50	-1.27	-13.06	-45.55	4.17	-6.21	6.32	0.7718	-0.1328	-0.6154	-0.0894	1	0	1	3
33.17	38.30	-39.22	10.88	16.00	10.75	287.06	19.31	4.31	29.92	39.00	-48.45	3.25	-0.70	9.22	0.8351	-0.1909	0.1805	0.4832	0	0	1	3
-39.23	39.22	-1.20	-1.56	-13.56	-18.56	61.38	-21.44	-95.44	-35.52	30.17	-28.94	-3.71	9.04	-0.74	0.5944	-0.1964	0.6008	-0.4972	0	0	1	3
10.80	-13.48	-39.15	-9.19	-8.88	-19.25	64.81	-1.56	-24.75	11.07	-17.59	-48.05	0.58	3.31	9.20	0.8859	-0.1210	-0.0527	-0.4446	0	0	1	3
13.65	-7.17	-39.22	6.25	21.50	0.75	339.25	29.44	12.88	8.82	-5.26	-47.54	5.85	-0.60	7.84	0.8823	-0.3608	0.1542	0.2599	0	0	1	3
-39.23	39.22	-4.17	-11.25	-1.56	-19.25	47.63	-15.94	-100.00	-36.53	29.93	-2.53	-3.67	8.93	-1.71	0.5925	-0.1406	0.6573	-0.4440	0	0	1	3
6.90	-16.52	-39.22	-14.00	-0.88	-16.37	50.19	20.75	16.75	-1.22	-10.26	-48.00	3.47	-2.65	8.77	0.8792	-0.0477	-0.3648	-0.3026	0	0	1	3
27.03	-22.76	-39.22	-1.75	23.25	3.06	357.81	18.62	6.19	23.89	-21.75	-48.45	3.14	-1.00	9.23	0.9104	-0.2695	0.2620	0.1729	0	0	1	3
-30.97	39.22	-1.62	-15.38	-10.69	-11.50	27.75	3.63	-119.94	-39.86	30.72	-0.12	0.62	8.47	-4.89	0.4378	-0.1732	0.8513	-0.2319	0	0	1	3
-9.46	-39.22	-39.22	-11.38	3.38	-19.87	52.25	6.44	3.81	-4.91	-27.31	-48.78	1.39	-1.67	9.56	0.9476	-0.0461	-0.2910	-0.1239	0	0	1	3
-39.23	-39.20	-39.22	14.88	14.25	10.69	311.19	2.25	94.19	-39.62	-29.43	-38.50	0.39	-9.77	-0.72	0.7701	-0.2519	-0.3809	0.4454	0	0	1	3
10.08	7.16	-39.22	9.50	3.69	-21.00	302.50	49.63	-23.06	2.60	4.67	-45.06	7.82	3.38	4.83	0.7344	-0.3315	0.4955	0.3243	0	0	1	3
39.21	-35.95	-39.22	2.25	-17.50	-20.19	81.56	10.88	-36.81	36.12	-36.57	-46.75	2.60	4.92	8.06	0.8242	-0.2418	0.0047	-0.5120	0	0	1	3
-39.23	-39.22	-22.97	1.69	19.37	8.75	354.63	-2.56	87.87	-39.75	-29.39	-11.31	0.52	-9.78	0.25	0.7053	-0.2463	-0.6556	-0.1096	0	0	1	3
5.35	0.70	-39.22	-0.56	23.37	-10.25	317.19	50.38	-48.63	-2.20	-3.98	-43.35	7.55	4.69	4.12	0.7294	-0.3255	0.5270	0.2903	0	0	1	3
29.29	-18.11	-39.21	-0.69	-15.25	-19.69	47.31	6.88	-40.44	14.87	-27.02	-46.63	1.18	6.31	7.40	0.8793	-0.2087	0.0915	-0.4183	0	0	1	3
-38.92	-34.60	12.41	-13.06	17.25	-2.50	351.06	6.00	72.00	-39.95	-25.32	9.39	1.02	-9.27	3.01	0.7426	-0.1818	-0.6287	0.1427	0	0	1	3
3.92	3.12	-32.01	12.88	13.75	-17.25	282.94	33.44	14.19	-1.46	3.67	-42.57	5.41	-2.00	7.92	0.7219	-0.3080	0.1962	0.5878	0	0	1	3
19.11	-0.94	-39.22	11.00	1.19	-20.56	38.31	14.63	-54.63	16.63	-8.68	-44.70	2.48	7.74	5.48	0.8157	-0.3204	0.3491	-0.3318	0	0	1	3
-27.21	-8.48	11.75	-16.75	1.06	-14.50	38.06	6.56	-41.13	-19.28	-26.49	27.95	0.80	5.84	7.83	0.9262	-0.1311	0.2502	-0.2496	0	0	1	3
-10.79	-29.99	-23.64	-10.25	12.88	-17.87	7.81	26.81	4.19	-15.22	-29.35	-32.36	4.43	-0.64	8.72	0.9575	-0.2585	-0.1267	0.0199	0	0	1	3
-39.23	-26.45	-27.35	12.06	19.87	-6.06	310.06	11.38	36.00	-41.17	-5.13	-32.89	1.94	-5.65	7.77	0.8876	-0.2062	-0.1575	0.3806	0	0	1	3
-21.65	39.22	-39.22	8.38	12.00	-19.50	6.44	21.69	-62.75	-30.41	30.53	-42.72	2.92	8.68	3.49	0.7314	-0.2354	0.5898	-0.2484	0	0	1	3
-14.19	39.13	1.90	-5.00	-19.75	-13.25	110.25	-45.75	-76.31	-7.16	32.49	0.28	-7.02	6.64	1.61	0.4370	-0.0623	0.6371	-0.6318	0	0	1	3
-2.03	-39.22	-39.22	-0.25	-15.06	-17.19	60.88	-16.44	-36.50	-8.38	-44.81	-46.78	-2.77	5.59	7.55	0.9150	-0.0483	0.1742	-0.3605	0	0	1	3
2.91	-10.65	-39.22	1.88	23.50	-3.88	289.50	1.94	91.06	4.96	-2.41	-39.03	0.33	-9.79	-0.18	0.3732	-0.4800	-0.6216	0.4938	0	0	1	3
-3.81	-12.35	-39.22	17.25	-9.25	-13.06	150.50	-71.25	-27.87	5.47	-13.83	-42.00	-9.28	1.47	2.78	-0.2280	-0.0341	-0.5909	0.7731	0	0	1	3
37.92	-17.66	-5.49	2.50	-15.75	-16.50	123.44	-35.75	-23.37	37.90	-22.36	9.59	-5.73	3.16	7.29	-0.6088	-0.0391	-0.3771	0.6968	0	0	1	3
-28.54	-39.22	-39.22	-6.88	15.19	-16.50	14.56	24.69	-18.94	-34.43	-39.81	-46.55	4.10	2.89	8.42	-0.9523	0.2659	-0.1448	0.0386	0	0	1	3
5.06	38.19	-28.71	-4.69	11.06	-20.25	20.62	20.06	-60.00	-3.54	30.85	-29.81	3.36	7.98	4.59	-0.7720	0.2535	-0.5331	0.2357	0	0	1	3
-1.20	3.30	-7.32	-5.06	-16.56	-16.50	76.06	-27.69	-68.06	3.35	-4.74	-10.56	-4.55	8.05	3.24	-0.6993	0.0703	-0.5306	0.4738	0	0	1	3
-39.23	-39.22	-36.82	-8.38	3.19	-20.75	9.38	18.44	-3.13	-42.34	-39.74	-47.47	3.10	0.51	9.28	-0.9766	0.2127	0.0296	-0.0095	0	0	1	3
6.64	37.71	-39.22	1.25	13.69	-18.50	353.00	26.12	-36.38	4.91	33.21	-45.68	4.28	6.00	6.45	-0.8651	0.2402	-0.4399	0.0225	0	0	1	3
-36.56	39.22	-39.11	-7.25	-16.25	-15.50	133.25	-55.31	-96.81	-29.74	33.68	-37.17	-8.06	5.53	-0.66	-0.1489	0.0549	-0.6947	0.7016	0	0	1	3
37.62	8.24	-38.42	14.69	-17.25	-7.00	174.75	-82.94	31.81	47.36	8.87	-39.44	-9.73	-0.63	1.01	-0.0670	-0.0941	-0.6398	0.7598	0	0	1	3
-11.93	-39.22	-35.26	7.06	-14.06	-16.56	98.62	-57.13	-60.06	-2.33	-43.83	-41.60	-8.23	4.61	2.64	-0.6224	-0.0699	-0.5427	0.5596	0	0	1	3
-4.76	-39.22	-38.91	-7.00	1.37	-21.25	27.00	12.44	-35.75	-6.88	-44.82	-46.68	2.11	5.59	7.77	-0.9325	0.2289	-0.2274	0.1623	0	0	1	3
-23.43	-10.35	4.59	-5.19	13.69	-19.25	357.69	29.25	-26.94	-28.27	-8.82	-2.97	4.71	4.28	7.45	-0.9184	0.2324	-0.3202	0.0022	0	0	1	3
4.97	39.22	-38.84	-6.56	-6.50	-21.56	53.25	-10.38	-81.75	6.75	29.67	-40.22	-1.77	9.54	1.38	-0.6094	0.1509	-0.6622	0.4092	0	0	1	3
4.35	-38.59	-26.15	-0.50	-13.75	-18.56	65.62	-29.31	-62.94	10.03	-46.13	-35.95	-4.80	7.61	3.88	-0.7815	0.0190	-0.4814	0.3964	0	0	1	3
-39.23	-39.22	-38.90	-7.25	11.88	-18.56	348.44	31.69	14.56	-44.39	-37.12	-44.48	5.15	-2.10	8.07	-0.9175	0.3217	0.1145	-0.2039	0	0	1	3
31.22	32.03	-39.22	4.25	13.25	-19.87	338.63	33.63	-44.69	24.29	30.86	-45.02	5.43	5.74	5.79	-0.7861	0.2709	-0.5543	-0.0363	0	0	1	3
-10.84	35.49	1.26	-2.56	-20.56	-9.88	100.12	-48.94	-83.25	-3.45	29.09	0.51	-7.39	6.39	0.75	-0.5027	-0.0220	-0.6721	0.5432	0	0	1	3
-39.23	-39.22	-39.22	-5.00	-4.06	-22.06	24.00	3.75	-14.56	-39.88	-41.69	-48.69	0.64	2.46	9.46	-0.9860	0.1467	0.0493	0.0615	0	0	1	3
-6.34	-1.60	-20.50	5.50	19.00	-12.69	319.19	23.50	12.50	-1.31	2.84	-37.28	3.91	-1.94	8.77	-0.9242	0.2059	-0.0895	-0.3088	0	0	1	3
7.75	3.52	-39.22	-7.50	-8.00	-19.87	60.94	-2.13	-122.81	8.12	-4.70	-33.91	-0.37	8.23	-5.31	-0.1968	0.4387	-0.8124	0.3299	0	0	1	3
17.41	26.36	-39.22	7.88	-16.00	14.06	167.31	-77.87	20.06	39.13	-19.31	-41.15	-9.58	-0.70	1.92	-0.1552	-0.2892	-0.4808	0.8131	0	0	1	3
-5.17	-37.46	-39.22	0.37	-4.06	-24.25	45.31	-5.44	11.75	-5.42	-32.27	-48.78	-0.93	-1.99	9.55	-0.9252	-0.0349	0.2746	0.2597	0	0	1	3
-30.54	-39.22	-39.22	6.00	21.50	5.06	340.06	29.12	54.25	-35.31	-32.27	-44.22	4.77	-6.95	5.00	-0.8541	0.2510	0.0866	-0.4472	0	0	1	3
-16.56	39.21	-39.22	6.25	9.06	-23.87	347.69	36.25	-70.00	-22.36	31.78	-41.92	5.80	7.43	2.70	-0.6860	0.2174	-0.6886	0.0893	0	0	1	3
-0.54	3.89	-10.98	-1.56	-19.69	-14.50	108.44	-45.38	-67.31	3.81	-5.75	3.33	-7.00	6.30	2.72	-0.5084	0.0309	-0.6044	0.6127	0	0	1	3
25.05	-39.22	-39.22	-3.06	-7.06	-22.50	55.94	8.00	-29.62	23.68	-44.03	-47.65	1.37	4.80	8.43	-0.8887	0.2667	0.0671	0.3669	0	0	1	3
-39.23	-39.21	-18.36	12.50	10.88	17.25	314.13	-8.31	123.62	-37.80	-31.14	-18.45	-1.42	-8.07	-5.37	-0.4714	0.5168	0.7060	-0.1108	0	0	1	3
-39.23	39.22	-27.14	19.56	5.56	-14.50	336.38	30.75	-16.37	-44.25	36.84	-46.20	5.01	2.37	8.08	-0.8920	0.2864	-0.3431	-0.0679	0	0	1	3
-34.35	39.22	-39.18	-7.06	-16.69	-16.00	95.31	-28.94	-107.94	-26.71	31.05	-35.25	-4.74	8.16	-2.64	-0.3687	0.1903	-0.7481	0.5178	0	0	1	3
10.63	-30.08	-25.91	2.69	-16.00	-17.19	91.44	-39.50	-76.12	15.99	-46.56	-39.51	-6.24	7.34	1.80	-0.6464	0.0712	-0.5555	0.5182	0	0	1	3
12.10	-36.47	-39.22	-11.00	12.19	-15.25	36.00	67.94	58.00	-5.79	-20.81	-41.17	9.08	-3.12	1.94	-0.6520	0.4604	0.5876	0.1324	0	0	1	3
27.32	39.22	-39.22	19.87	11.69	-11.19	266.06	2.25	33.25	26.92	44.59	-47.42	1.38	-5.09	8.26	-0.8245	0.2723	0.0135	-0.4958	0	0	1	3
-37.86	36.89	-39.22	0.75	-8.06	-21.00	29.81	10.19	-96.50	-39.60	27.30	-38.13	1.73	9.58	-1.09	-0.6673	0.2923	-0.5484	0.4105	0	0	1	3
-28.89	-39.11	9.76	-7.75	-4.88	-19.75	43.38	1.31	-50.19	-22.64	-46.56	-5.96	0.22	7.53	6.27	-0.8879	0.1837	-0.2989	0.2976	0	0	1	3
-28.22	-39.22	-4.08	-7.75	14.88	-16.50	359.69	42.75	7.94	-34.88	-38.23	-11.21	6.62	-1.54	7.06	-0.9126	0.3818	0.1190	-0.0852	0	0	1	3
-12.77	11.06	-1.42	3.69	17.37	-15.38	332.88	41.13	13.81	-19.23	12.83	-8.59	6.49	-1.14	7.25	-0.9111	0.3533	-0.0960	-0.1892	0	0	1	3
-26.11	39.22	-39.22	-5.69	-1.69	-22.19	48.88	0.63	-89.44	-26.22	29.41	-39.31	0.11	9.80	0.09	-0.5972	0.2704	-0.6423	0.3972	0	0	1	3
26.41	1.56	-39.22	-5.75	-16.37	-16.06	101.50	-26.56	-67.94	36.11	-7.94	-42.51	-4.39	8.12	3.29	-0.5363	0.2380	-0.4576	0.6681	0	0	1	3
-24.89	-38.96	-39.22	-17.69	-4.50	-14.25	43.19	17.56	7.38	-27.86	-37.76	-48.49	2.96	-1.20	9.27	-0.9391	-0.0154	0.3250	0.1110	0	0	1	3
-37.12	-39.22	-30.05	13.69	15.69	9.38	15.75	32.63	77.56	-42.42	-31.16	-31.82	6.37	-7.11	2.20	-0.8684	0.4083	0.2723	0.0712	0	0	1	3
-37.64	31.19	-39.22	-1.00	-4.88	-23.25	30.87	6.56	-77.62	-38.76	21.67	-41.30	1.12	9.51	2.08	-0.6307	0.2467	-0.6418	0.3597	0	0	1	3
5.93	17.27	-31.11	-0.56	-20.06	-12.56	115.19	-46.69	-88.62	15.90	9.97	-30.62	-7.13	6.72	0.16	-0.4054	0.1058	-0.6497	0.6343	0	0	1	3
14.81	-38.05	-39.22	-6.75	-3.75	-21.69	62.31	1.00	-32.31	14.63	-43.30	-47.50	0.18	5.24	8.28	-0.8854	0.1956	-0.0181	0.4213	0	0	1	3
-39.23	-39.22	-20.75	7.25	21.06	7.69	2.19	31.87	97.50	-44.42	-30.97	-26.46	5.18	-8.25	-1.08	-0.7140	0.4994	0.4865	-0.0645	0	0	1	3
-37.90	29.75	-37.78	10.25	4.75	-22.87	340.94	33.81	-35.25	-43.36	25.04	-44.43	5.04	6.12	5.76	-0.7712	0.2761	-0.5661	0.0925	0	0	1	3
-16.91	39.22	-37.52	-4.25	-22.19	-9.88	149.88	-62.06	-119.19	-8.25	35.21	-35.28	-8.66	4.01	-2.24	-0.0580	0.0958	-0.7601	0.6401	0	0	1	3
13.91	28.89	-39.22	17.00	-15.69	-5.00	231.44	-54.19	51.75	26.12	33.03	-43.51	-7.34	-4.87	4.29	0.5228	-0.0803	-0.3667	0.7653	0	0	1	3
-9.32	24.77	-39.11	10.56	-9.88	-18.00	284.25	34.44	-74.06	-14.87	16.99	-41.32	5.54	7.77	2.21	0.5587	0.0788	0.7369	0.3725	0	0	1	3
-6.52	11.69	-39.22	-3.38	-16.37	-17.56	9.19	29.56	-32.88	-5.12	-13.40	-46.37	4.84	4.63	7.15	0.8603	-0.4236	0.0445	-0.2802	0	0	1	3
-13.49	-39.22	-39.22	4.88	21.75	-8.88	303.56	14.44	88.94	-15.95	-29.73	-39.39	1.58	-9.67	-0.24	0.4811	-0.4255	-0.6133	0.4598	0	0	1	3
-7.14	-39.22	-39.22	21.75	-3.69	-8.06	160.50	-79.19	145.06	1.81	-39.03	-38.00	-9.72	-0.18	-1.21	-0.3009	-0.1395	-0.6918	0.6415	0	0	1	3
-18.01	-39.21	-39.22	-16.75	7.69	-13.38	60.75	26.81	9.38	-34.15	-36.28	-47.22	4.84	-2.94	7.99	-0.8576	0.1171	0.4439	0.2318	0	0	1	3
-30.86	39.22	-9.23	1.56	23.06	-1.69	301.19	36.88	25.06	-36.75	42.54	-16.34	6.06	-2.79	7.18	-0.8831	0.3399	-0.0879	-0.3114	0	0	1	3
-39.17	39.22	-36.57	-12.25	-8.88	-17.56	58.44	-2.81	-99.37	-38.69	29.55	-34.97	-0.48	9.66	-1.60	-0.4233	0.2906	-0.7516	0.4141	0	0	1	3
1.55	39.22	-18.15	3.50	-23.00	-6.25	165.19	-69.06	-140.31	10.71	36.99	-15.46	-9.16	2.23	-2.69	-0.0443	0.0580	-0.7906	0.6080	0	0	1	3
18.80	-11.26	-2.55	13.56	-17.75	-8.56	163.31	-82.31	-125.62	26.92	-14.22	-6.86	-9.71	1.05	-0.76	-0.1815	-0.0247	-0.7158	0.6739	0	0	1	3
7.58	-35.83	-39.22	-11.88	-4.06	-17.69	91.00	-6.31	-9.06	8.67	-37.38	-48.84	-1.08	1.54	9.62	-0.8271	-0.0273	0.0634	0.5578	0	0	1	3
12.86	-30.75	-39.22	-10.50	21.37	-2.69	12.06	50.69	-92.44	8.76	-26.66	-38.95	7.59	6.20	-0.26	-0.5243	0.7448	-0.4111	0.0364	0	0	1	3
-39.23	39.22	-17.17	-9.88	-17.50	8.88	212.44	-45.94	173.81	-32.18	39.95	-10.39	-7.04	-0.73	-6.77	0.2484	-0.0436	-0.7673	0.5895	0	0	1	3
22.85	25.37	-39.22	19.25	-9.88	-9.38	260.75	-9.50	36.88	20.23	36.80	-47.53	-0.72	-5.16	8.30	0.7949	-0.1515	-0.0433	0.5859	0	0	1	3
18.77	16.13	-22.38	-10.56	3.50	-19.69	41.81	42.00	-89.37	12.21	8.84	-22.45	5.86	7.85	-0.06	0.6128	-0.5679	0.4536	-0.3102	0	0	1	3
-8.00	36.54	-39.22	-3.75	-20.56	-8.69	181.75	-72.75	-139.00	1.35	34.63	-37.03	-9.36	1.90	-2.19	-0.0911	-0.1337	0.7419	-0.6508	0	0	1	3
-3.17	31.66	6.82	17.50	-15.56	0.06	221.44	-64.56	121.19	3.85	31.89	20.03	-8.85	-3.60	-2.18	-0.2025	0.0432	0.7879	-0.5800	0	0	1	3
36.98	-39.20	-39.22	19.25	-13.00	-3.69	166.06	-77.12	-147.25	46.54	-40.38	-37.38	-9.56	1.17	-1.83	0.2607	-0.0349	0.6577	-0.7059	0	0	1	3
-11.38	-18.23	-38.85	-13.19	5.75	-17.75	42.19	3.81	29.00	-9.11	-6.45	-47.62	0.65	-4.74	8.55	0.8812	0.1082	-0.3979	-0.2312	0	0	1	3
2.10	-39.22	-39.22	-9.19	17.50	9.69	60.94	64.12	7.06	-6.72	-38.69	-43.47	8.82	-0.52	4.24	0.8828	-0.4404	-0.0187	-0.1626	0	0	1	3
-39.23	39.22	-39.10	-9.19	3.50	-22.69	53.69	8.63	-101.87	-40.70	29.73	-37.22	1.47	9.48	-2.00	0.4147	-0.4481	0.7012	-0.3681	0	0	1	3
-14.67	39.22	2.93	6.56	-22.50	-0.50	186.00	-61.56	-164.19	-6.05	37.95	7.42	-8.62	1.27	-4.48	-0.0314	-0.1238	0.8454	-0.5187	0	0	1	3
36.45	-31.93	-39.22	11.00	-19.19	-7.00	128.88	-51.38	-64.12	44.11	-37.44	-41.89	-7.66	5.50	2.66	0.5565	-0.1095	0.3580	-0.7418	0	0	1	3
-39.23	-39.22	-35.79	-13.88	18.56	2.50	54.94	18.75	52.19	-42.39	-31.88	-41.48	3.15	-7.34	5.68	0.7629	-0.2279	-0.3952	-0.4580	0	0	1	3
-25.27	39.22	-37.20	-7.56	19.25	-11.56	342.31	67.94	-49.81	-34.36	36.41	-39.57	9.09	2.80	2.37	0.7480	-0.5277	0.3950	-0.0770	0	0	1	3
-17.54	39.22	-39.22	-7.69	-21.75	-5.06	161.88	-49.25	-139.00	-10.73	35.02	-34.39	-7.43	4.19	-4.83	-0.0515	-0.2145	0.8226	-0.5240	0	0	1	3
33.02	17.19	-39.20	19.00	-15.75	0.25	232.69	-63.38	80.62	41.78	21.52	-39.92	-8.76	-4.33	0.71	-0.3856	0.0490	0.5962	-0.7025	0	0	1	3
-14.04	27.02	-39.22	21.50	1.19	-12.25	313.63	21.31	-18.75	-31.32	32.82	-47.87	3.56	2.93	8.65	-0.8673	0.0733	-0.3913	-0.2988	0	0	1	3
-25.64	39.22	-39.21	1.19	-16.06	-18.00	308.81	70.62	-71.75	-30.20	36.14	-40.24	9.25	3.08	1.01	-0.8522	0.4573	-0.2515	-0.0369	0	0	1	3
14.45	-39.22	-39.11	-12.50	15.69	-12.25	9.31	57.19	21.19	24.49	-37.30	-44.17	8.24	-1.91	4.94	-0.8372	0.5081	0.2021	0.0069	0	0	1	3
-14.39	-7.23	-2.32	6.50	21.75	-4.50	341.69	37.56	51.44	-20.38	-1.15	-7.16	5.97	-5.87	5.09	-0.8749	0.3913	0.2501	-0.1378	0	0	1	3
-39.23	39.22	-19.65	0.69	17.50	-17.50	2.13	50.13	-43.19	-46.76	34.91	-36.67	7.52	4.30	4.57	-0.8293	0.4673	-0.2956	0.0803	0	0	1	3
7.62	-36.03	-35.80	-11.75	7.75	-17.50	26.12	49.06	-30.00	0.21	-39.25	-41.36	7.66	2.50	5.57	-0.8682	0.4617	0.0512	0.1746	0	0	1	3
15.61	6.70	-39.06	3.56	23.69	-3.50	352.81	39.94	20.37	32.91	11.60	-46.26	6.30	-2.62	7.04	-0.9095	0.4112	-0.0018	-0.0599	0	0	1	3
